customer_unique_id,CLTV,Customer_Health_Index,Dynamic_Risk_Score,Customer_Persona,Next_Best_Action,Customer_Influence_Score,Strategic_Value_Score,Retention_Priority_Score,Lifecycle_Stage,Churn_Probability,Customer_Rank,Customer_Tier
1abc36c4380241b8d24c8191195fdcd7,29.0,19.4,80.6,At Risk Customer,Urgent Retention Campaign,9.81,13.65,80.6,Churn Risk Stage,1.0,52657.5,Bronze
1abd10e2bc0afe1bda7ee7ee280a6e9d,23.99,18.51,81.49,At Risk Customer,Urgent Retention Campaign,9.34,13.01,81.49,Churn Risk Stage,1.0,54279.5,Bronze
1abe0dbb3171fbd4ecb8e8c99f2c151f,167.92,14.48,85.52,VIP Customer,VIP Loyalty Benefits,7.86,10.51,85.52,Churn Risk Stage,1.0,60255.0,Bronze
1abe45c34cdc629326c8093dd4f77e96,42.99,9.53,90.47,At Risk Customer,Urgent Retention Campaign,4.92,6.76,90.47,Churn Risk Stage,1.0,67057.5,Bronze
1abebcce77574ad07e7cfae15188e68c,327.46,25.9,74.1,VIP Customer,VIP Loyalty Benefits,14.17,18.86,74.1,Churn Risk Stage,1.0,33323.0,Bronze
1abedf3d22775d44cf900b8241aec733,98.9,22.71,77.29,Inactive Customer,Win-Back Campaign,11.72,16.12,77.29,Churn Risk Stage,1.0,45544.5,Bronze
1abfa8521f9082c8472f8e180de00276,79.9,31.68,68.32,Inactive Customer,Win-Back Campaign,16.14,22.36,68.32,Declining Stage,1.0,17519.0,Bronze
1abff90112d2ef4058b7306691e6b7a2,129.9,23.01,76.99,Inactive Customer,Win-Back Campaign,11.99,16.4,76.99,Churn Risk Stage,1.0,43860.5,Bronze
1ac114b9858e5e52dceac97ef523c08e,80.0,24.13,75.87,Inactive Customer,Win-Back Campaign,12.36,17.07,75.87,Churn Risk Stage,1.0,40469.5,Bronze
1ac1c20d54ae0a375b77d6841663762a,178.0,24.12,75.88,VIP Customer,VIP Loyalty Benefits,12.72,17.28,75.88,Churn Risk Stage,1.0,39720.0,Bronze
1ac4011bec2c0d9ce8eceb56bb1142c7,0.0,76.95,23.05,Regular Customer,Regular Marketing,38.48,53.87,23.05,Loyal Stage,0.0,2429.0,Silver
1ac43a7bd76f50561133aee17e22b497,99.9,32.13,67.87,Inactive Customer,Win-Back Campaign,16.44,22.72,67.87,Declining Stage,1.0,15693.5,Bronze
1ac5dab85412d6d1e4a731ee0a19fdc2,59.9,32.17,67.83,Inactive Customer,Win-Back Campaign,16.31,22.65,67.83,Declining Stage,1.0,16006.0,Bronze
1ac633d2c60d3e87905d9d416053effb,34.99,10.04,89.96,At Risk Customer,Urgent Retention Campaign,5.15,7.11,89.96,Churn Risk Stage,1.0,66543.5,Bronze
1ac6962432cf981c87ce93a5dc5f212d,0.0,24.84,75.16,Inactive Customer,Win-Back Campaign,12.42,17.39,75.16,Churn Risk Stage,1.0,39358.5,Bronze
1aca58af397c8036067b014ec560f7fa,85.5,29.21,70.79,Inactive Customer,Win-Back Campaign,14.92,20.64,70.79,Churn Risk Stage,1.0,25184.0,Bronze
1acae29490b0ccf6d7c33bfd54af7edb,0.0,12.47,87.53,At Risk Customer,Urgent Retention Campaign,6.24,8.73,87.53,Churn Risk Stage,1.0,64035.0,Bronze
1acbbb17de95ff9bd36fa08ebd47f87f,419.0,24.01,75.99,VIP Customer,VIP Loyalty Benefits,13.56,17.74,75.99,Churn Risk Stage,1.0,38286.0,Bronze
1acc368e2db62752896a9e414eff41c2,18.9,18.86,81.14,At Risk Customer,Urgent Retention Campaign,9.5,13.24,81.14,Churn Risk Stage,1.0,53698.0,Bronze
1acf052c1d0ae624be855e1b92158723,199.9,10.39,89.61,VIP Customer,VIP Loyalty Benefits,5.94,7.72,89.61,Churn Risk Stage,1.0,65592.5,Bronze
1acfddcc366d45e07b84eedc46282cdc,249.0,76.9,23.1,VIP Customer,VIP Loyalty Benefits,39.38,54.39,23.1,Loyal Stage,0.0,604.5,Silver
1ad02d0636e3d2ad5047b32a5c8eecfb,39.9,25.78,74.22,Inactive Customer,Win-Back Campaign,13.04,18.14,74.22,Churn Risk Stage,1.0,36530.5,Bronze
1ad1e13cd5548d43d147e73635e5ba3e,149.8,12.69,87.31,VIP Customer,VIP Loyalty Benefits,6.9,9.22,87.31,Churn Risk Stage,1.0,63076.5,Bronze
1ad33781fb9a9bf0fd4c8af5150da8c1,297.0,30.04,69.96,VIP Customer,VIP Loyalty Benefits,16.12,21.69,69.96,Declining Stage,1.0,20648.0,Bronze
1ad3add9a8c3adfbaadf8d4d63925a94,64.0,76.78,23.22,Regular Customer,Regular Marketing,38.63,53.89,23.22,Loyal Stage,0.0,2314.5,Silver
1ad6206aa9d7467668c8432b19047be3,89.69999999999999,19.8,80.2,At Risk Customer,Urgent Retention Campaign,10.23,14.06,80.2,Churn Risk Stage,1.0,51558.0,Bronze
1ad90be6366fd0f8683464292bc9cae6,23.99,21.87,78.13,Inactive Customer,Win-Back Campaign,11.02,15.36,78.13,Churn Risk Stage,1.0,47953.5,Bronze
1ada710c13b1078f33af47b430c7fc55,56.99,18.71,81.29,At Risk Customer,Urgent Retention Campaign,9.57,13.23,81.29,Churn Risk Stage,1.0,53719.5,Bronze
1adab11c115ed5de9a6680d4a0633649,136.97,8.22,91.78,At Risk Customer,Urgent Retention Campaign,4.62,6.06,91.78,Churn Risk Stage,1.0,67865.5,Bronze
1adba0e6e681f9605082236249ee0ca8,26.9,33.16,66.84,Inactive Customer,Win-Back Campaign,16.68,23.27,66.84,Declining Stage,1.0,13801.5,Bronze
1adda1d29648d09ecb614183224283ab,137.7,27.89,72.11,Inactive Customer,Win-Back Campaign,14.46,19.83,72.11,Churn Risk Stage,1.0,28899.5,Bronze
1adee71d97c04b5a132eb30411732f64,49.9,76.76,23.24,Regular Customer,Regular Marketing,38.57,53.85,23.24,Loyal Stage,0.0,2545.5,Silver
1adefec60574855dde1671e3fbe98ab2,135.0,28.71,71.29,Inactive Customer,Win-Back Campaign,14.86,20.4,71.29,Churn Risk Stage,1.0,26320.5,Bronze
1ae011e097a6953c8c2aa2cc719886f4,84.9,25.48,74.52,Inactive Customer,Win-Back Campaign,13.06,18.03,74.52,Churn Risk Stage,1.0,37078.0,Bronze
1ae128962347cc6c8295ebea5186c808,84.0,23.2,76.8,Inactive Customer,Win-Back Campaign,11.91,16.43,76.8,Churn Risk Stage,1.0,43660.5,Bronze
1ae27253a2f4e1a9584803148d78da8c,29.99,31.61,68.39,Inactive Customer,Win-Back Campaign,15.92,22.2,68.39,Declining Stage,1.0,18350.0,Bronze
1ae2813baacc5e4e58e429c0b6b688c9,0.0,31.56,68.44,Inactive Customer,Win-Back Campaign,15.78,22.09,68.44,Declining Stage,1.0,18906.5,Bronze
1ae2ca057af5e68ed97bae308f089b16,189.0,76.97,23.03,VIP Customer,VIP Loyalty Benefits,39.19,54.3,23.03,Loyal Stage,0.0,754.5,Silver
1ae30e98d81bdf991fa25b52b8142308,117.98,15.75,84.25,At Risk Customer,Urgent Retention Campaign,8.31,11.29,84.25,Churn Risk Stage,1.0,58611.5,Bronze
1ae3af034d2d5b9a30778b76193e8648,335.99,13.49,86.51,VIP Customer,VIP Loyalty Benefits,7.99,10.19,86.51,Churn Risk Stage,1.0,60938.0,Bronze
1ae6104451cca67d5298a7c65a887188,99.0,17.33,82.67,At Risk Customer,Urgent Retention Campaign,9.03,12.35,82.67,Churn Risk Stage,1.0,55994.0,Bronze
1ae74ce9e72b6d6ea7ac1d017ef32847,0.0,14.33,85.67,At Risk Customer,Urgent Retention Campaign,7.16,10.03,85.67,Churn Risk Stage,1.0,61326.5,Bronze
1ae78cd8cf034823e5cca58266ca894e,65.9,6.67,93.33,At Risk Customer,Urgent Retention Campaign,3.58,4.82,93.33,Churn Risk Stage,1.0,68862.0,Bronze
1aeb8d7b539083ab2ca1f73a316616ea,0.0,23.24,76.76,Inactive Customer,Win-Back Campaign,11.62,16.27,76.76,Churn Risk Stage,1.0,44709.0,Bronze
1aeda8a7a2736542b65f15a8ff8d0f5c,209.99,33.74,66.26,VIP Customer,VIP Loyalty Benefits,17.65,24.09,66.26,Declining Stage,1.0,10584.5,Bronze
1aef13286f96a7778da0aacc288fb773,12.25,24.34,75.66,Inactive Customer,Win-Back Campaign,12.22,17.07,75.66,Churn Risk Stage,1.0,40469.5,Bronze
1aefdb169d82d349ff074518bab4876a,0.0,22.1,77.9,Inactive Customer,Win-Back Campaign,11.05,15.47,77.9,Churn Risk Stage,1.0,47670.5,Bronze
1af02f868fedbf83459c5c0603aa026b,0.0,20.13,79.87,Inactive Customer,Win-Back Campaign,10.06,14.09,79.87,Churn Risk Stage,1.0,51478.0,Bronze
1af07d283f70a0deb43449ce5f1b367c,90.0,17.26,82.74,At Risk Customer,Urgent Retention Campaign,8.96,12.28,82.74,Churn Risk Stage,1.0,56181.5,Bronze
1af3dcbc89998031651925e3994eab18,56.0,15.3,84.7,At Risk Customer,Urgent Retention Campaign,7.86,10.84,84.7,Churn Risk Stage,1.0,59607.5,Bronze
1af52bf9de2237c7818ae8d24324f5f2,230.0,76.25,23.75,VIP Customer,VIP Loyalty Benefits,38.98,53.89,23.75,Loyal Stage,0.0,2314.5,Silver
1af6a4167ec3bd3d41226dd8e0ec063e,0.0,21.78,78.22,Inactive Customer,Win-Back Campaign,10.89,15.25,78.22,Churn Risk Stage,1.0,48246.5,Bronze
1af861d447d1ef3b5c7641d0fbe7c761,288.0,76.03,23.97,VIP Customer,VIP Loyalty Benefits,39.09,53.87,23.97,Loyal Stage,0.0,2429.0,Silver
1af9e09c5069223f8fb24c5f20fcbe74,14.9,23.1,76.9,Inactive Customer,Win-Back Campaign,11.61,16.21,76.9,Churn Risk Stage,1.0,45043.5,Bronze
1afbada4ee56476bf74ed83167753402,205.0,16.71,83.29,VIP Customer,VIP Loyalty Benefits,9.12,12.16,83.29,Churn Risk Stage,1.0,56492.5,Bronze
1afc7562135a94acde58e6a7665ef4ac,249.9,35.35,64.65,VIP Customer,VIP Loyalty Benefits,18.6,25.3,64.65,Declining Stage,1.0,7354.5,Bronze
1afd7120075c414823b60625c776e6ea,199.9,20.95,79.05,VIP Customer,VIP Loyalty Benefits,11.22,15.11,79.05,Churn Risk Stage,1.0,48644.0,Bronze
1afe3c583e3f9c72844acc5cdc67f86e,35.9,25.25,74.75,Inactive Customer,Win-Back Campaign,12.76,17.76,74.75,Churn Risk Stage,1.0,38206.5,Bronze
1afe8fac015d11cfaef0c0896c14b687,21.99,22.54,77.46,Inactive Customer,Win-Back Campaign,11.35,15.83,77.46,Churn Risk Stage,1.0,46570.5,Bronze
1aff9ffb68d4f4621ca19be73d595348,109.9,23.19,76.81,Inactive Customer,Win-Back Campaign,12.0,16.48,76.81,Churn Risk Stage,1.0,43358.5,Bronze
1b00a8f2cf5cfb7906c06f4e478b9b6d,274.99,22.92,77.08,VIP Customer,VIP Loyalty Benefits,12.48,16.66,77.08,Churn Risk Stage,1.0,42330.5,Bronze
1b01a85652180f2620dfa1a1bc4f91dc,0.0,31.72,68.28,Inactive Customer,Win-Back Campaign,15.86,22.2,68.28,Declining Stage,1.0,18350.0,Bronze
1b01cbe7a016e4525d2fd5cb78a9e43c,807.3000000000001,26.87,73.13,VIP Customer,VIP Loyalty Benefits,16.44,20.61,73.13,Churn Risk Stage,1.0,25338.0,Bronze
1b04423a5626a88666c7766c7a9cb96f,12.9,34.28,65.72,Inactive Customer,Win-Back Campaign,17.19,24.03,65.72,Declining Stage,1.0,10808.5,Bronze
1b04e17bdad15bf2b7229a940839aad7,59.9,33.73,66.27,Inactive Customer,Win-Back Campaign,17.09,23.75,66.27,Declining Stage,1.0,11946.0,Bronze
1b05903fcaa109be8026cae17a22422f,25.9,75.49,24.51,Regular Customer,Regular Marketing,37.84,52.9,24.51,Loyal Stage,0.0,6568.0,Silver
1b0620623e20fde7c0f9b0119bb64db4,59.9,14.37,85.63,At Risk Customer,Urgent Retention Campaign,7.41,10.19,85.63,Churn Risk Stage,1.0,60938.0,Bronze
1b0827c85d03946b3de3e3430d23fa31,180.0,26.09,73.91,VIP Customer,VIP Loyalty Benefits,13.71,18.66,73.91,Churn Risk Stage,1.0,34182.0,Bronze
1b0843d4f653e7301b596757fed2179d,120.0,30.03,69.97,Inactive Customer,Win-Back Campaign,15.46,21.29,69.97,Declining Stage,1.0,22484.5,Bronze
1b0c62f19854c51d917f23a6d38df495,649.99,9.66,90.34,VIP Customer,VIP Loyalty Benefits,7.25,8.21,90.34,Churn Risk Stage,1.0,64873.5,Bronze
1b0cc6f6f8dce1fb360b7eefc1a1b8ba,149.9,32.15,67.85,VIP Customer,VIP Loyalty Benefits,16.63,22.84,67.85,Declining Stage,1.0,15227.0,Bronze
1b0dc0357a39353be33366b9488ebafe,143.98,27.43,72.57,VIP Customer,VIP Loyalty Benefits,14.25,19.52,72.57,Churn Risk Stage,1.0,30382.0,Bronze
1b105048a36cf31dbbac4a2eda6ed1fa,0.0,12.06,87.94,At Risk Customer,Urgent Retention Campaign,6.03,8.44,87.94,Churn Risk Stage,1.0,64518.0,Bronze
1b1163f6145db18d114c1390bfd383f3,30.0,31.82,68.18,Inactive Customer,Win-Back Campaign,16.02,22.34,68.18,Declining Stage,1.0,17652.0,Bronze
1b121d5728b93b227e8e267f77302f06,115.99,31.79,68.21,Inactive Customer,Win-Back Campaign,16.33,22.51,68.21,Declining Stage,1.0,16690.5,Bronze
1b1329dcb1b4fdbd4bf06c4a71fad0f4,24.9,26.27,73.73,Inactive Customer,Win-Back Campaign,13.23,18.45,73.73,Churn Risk Stage,1.0,35123.5,Bronze
1b138560f3f5cbc647aca7c71a77a18c,97.0,30.68,69.32,Inactive Customer,Win-Back Campaign,15.7,21.69,69.32,Declining Stage,1.0,20648.0,Bronze
1b1391338f96d9e2b40eab7c19f9e761,0.0,23.08,76.92,Inactive Customer,Win-Back Campaign,11.54,16.16,76.92,Churn Risk Stage,1.0,45322.0,Bronze
1b153b4606cb6f4a89a5b74db2eceb6c,0.0,75.76,24.24,Regular Customer,Regular Marketing,37.88,53.03,24.24,Loyal Stage,0.0,6235.0,Silver
1b1769eab99217c9a006c25b7702bb3b,0.0,31.41,68.59,Inactive Customer,Win-Back Campaign,15.7,21.98,68.59,Declining Stage,1.0,19383.5,Bronze
1b179d03329a2ed142c18b5aac37fb58,0.0,29.44,70.56,Inactive Customer,Win-Back Campaign,14.72,20.61,70.56,Churn Risk Stage,1.0,25338.0,Bronze
1b17c26c5ae0fa014dafc6101d08f6ef,33.0,32.49,67.51,Inactive Customer,Win-Back Campaign,16.37,22.82,67.51,Declining Stage,1.0,15293.5,Bronze
1b17e5736d73b909e1ad732e6803f427,204.0,23.38,76.62,VIP Customer,VIP Loyalty Benefits,12.45,16.82,76.62,Churn Risk Stage,1.0,41583.0,Bronze
1b1819e5da72c7a8c26b2e46aeeac553,0.0,27.63,72.37,Inactive Customer,Win-Back Campaign,13.82,19.34,72.37,Churn Risk Stage,1.0,31218.0,Bronze
1b1899b30866142fcd415962fe36fabe,0.0,16.66,83.34,At Risk Customer,Urgent Retention Campaign,8.33,11.66,83.34,Churn Risk Stage,1.0,57734.5,Bronze
1b18bc689cd5f83c4c9e84c5150a07fe,144.0,77.01,22.99,VIP Customer,VIP Loyalty Benefits,39.04,54.23,22.99,Loyal Stage,0.0,920.0,Silver
1b1afd436a6335100e1c8dc15a2b7922,0.0,23.24,76.76,Inactive Customer,Win-Back Campaign,11.62,16.27,76.76,Churn Risk Stage,1.0,44709.0,Bronze
1b1b389ab042036dd481a37ecf903f75,146.0,22.73,77.27,VIP Customer,VIP Loyalty Benefits,11.91,16.24,77.27,Churn Risk Stage,1.0,44864.5,Bronze
1b1d83efed255b0a6b212b9f679f5367,39.0,12.48,87.52,At Risk Customer,Urgent Retention Campaign,6.39,8.83,87.52,Churn Risk Stage,1.0,63873.0,Bronze
1b1e1338111f49fa2d7d5acf5fae5de1,510.0,28.81,71.19,VIP Customer,VIP Loyalty Benefits,16.3,21.3,71.19,Churn Risk Stage,1.0,22433.5,Bronze
1b20beda060687190d970f8dda262432,259.8,14.31,85.69,VIP Customer,VIP Loyalty Benefits,8.12,10.6,85.69,Churn Risk Stage,1.0,60073.5,Bronze
1b21065c3bab9088f045a28fda55a336,106.9,16.1,83.9,At Risk Customer,Urgent Retention Campaign,8.45,11.51,83.9,Churn Risk Stage,1.0,58085.0,Bronze
1b212e01626154e4d6c51b595c2332e6,89.9,75.63,24.37,Regular Customer,Regular Marketing,38.15,53.14,24.37,Loyal Stage,0.0,5898.0,Silver
1b2151cb7df260047594c28f94a1e1d6,277.0,22.82,77.18,VIP Customer,VIP Loyalty Benefits,12.44,16.59,77.18,Churn Risk Stage,1.0,42689.0,Bronze
1b231a7d116418a1a0becd7b0a9a6e28,149.7,20.87,79.13,VIP Customer,VIP Loyalty Benefits,10.99,14.94,79.13,Churn Risk Stage,1.0,49120.5,Bronze
1b237a42e6228733b8cbc9c862a292f8,209.99,31.67,68.33,VIP Customer,VIP Loyalty Benefits,16.62,22.64,68.33,Declining Stage,1.0,16057.5,Bronze
1b23b82407cdce1a111b6c6539ef6963,76.8,27.85,72.15,Inactive Customer,Win-Back Campaign,14.21,19.67,72.15,Churn Risk Stage,1.0,29674.5,Bronze
1b25a34c8e47da8c942c2a9b3bab1a05,347.97,22.05,77.95,VIP Customer,VIP Loyalty Benefits,12.32,16.21,77.95,Churn Risk Stage,1.0,45043.5,Bronze
1b25ea1318d69e729374305c521abdb8,55.0,76.77,23.23,Regular Customer,Regular Marketing,38.59,53.86,23.23,Loyal Stage,0.0,2496.0,Silver
1b2612a1eb1467aba19e5bef0da52217,0.0,9.99,90.01,At Risk Customer,Urgent Retention Campaign,5.0,7.0,90.01,Churn Risk Stage,1.0,66722.0,Bronze
1b270bd97f6e1d9af2d5d06f0d4a80e8,179.9,28.16,71.84,VIP Customer,VIP Loyalty Benefits,14.75,20.11,71.84,Churn Risk Stage,1.0,27616.5,Bronze
1b277f8bf9377e4d88b9022df406e9a6,229.7,35.83,64.17,VIP Customer,VIP Loyalty Benefits,18.77,25.59,64.17,Declining Stage,0.995,7208.0,Bronze
1b2808473483ccc73c02e754ef3bafb2,0.0,25.15,74.85,Inactive Customer,Win-Back Campaign,12.58,17.61,74.85,Churn Risk Stage,1.0,38706.0,Bronze
1b2876baeca3fd46ddea519bd846ac1e,179.8,15.07,84.93,VIP Customer,VIP Loyalty Benefits,8.2,10.95,84.93,Churn Risk Stage,1.0,59372.5,Bronze
1b2912b1bf77d536d56909e98ffd8922,57.98,18.87,81.13,At Risk Customer,Urgent Retention Campaign,9.65,13.34,81.13,Churn Risk Stage,1.0,53459.0,Bronze
1b299396788f3826a1428992dd5ea3fb,49.9,16.79,83.21,At Risk Customer,Urgent Retention Campaign,8.58,11.86,83.21,Churn Risk Stage,1.0,57228.0,Bronze
1b2b709251803614a13cab09eaf6ee47,145.0,29.4,70.6,VIP Customer,VIP Loyalty Benefits,15.24,20.9,70.6,Churn Risk Stage,1.0,24124.5,Bronze
1b2ca7e6f04df407b81492b44aef46eb,0.0,77.36,22.64,Regular Customer,Regular Marketing,38.68,54.15,22.64,Loyal Stage,0.0,1165.0,Silver
1b2d658aff066cc4c104cd74093101b6,199.0,17.22,82.78,VIP Customer,VIP Loyalty Benefits,9.35,12.5,82.78,Churn Risk Stage,1.0,55648.0,Bronze
1b2db8ab2d8e7b84b5455736fc9713f2,114.69,13.42,86.58,At Risk Customer,Urgent Retention Campaign,7.14,9.65,86.58,Churn Risk Stage,1.0,62151.5,Bronze
1b2de0a00b3e5eeb48fd32ea28cee521,42.99,23.3,76.7,Inactive Customer,Win-Back Campaign,11.81,16.41,76.7,Churn Risk Stage,1.0,43786.5,Bronze
1b2fb6c5b88d8e186f796a1665e10c84,119.8,75.52,24.48,Regular Customer,Regular Marketing,38.21,53.13,24.48,Loyal Stage,0.0,5943.0,Silver
1b300cfd6ccdb561917f4e653f4d1abe,69.9,17.9,82.1,At Risk Customer,Urgent Retention Campaign,9.21,12.69,82.1,Churn Risk Stage,1.0,55127.5,Bronze
1b3010b2f0f02c822765531edaad49be,58.9,32.17,67.83,Inactive Customer,Win-Back Campaign,16.3,22.65,67.83,Declining Stage,1.0,16006.0,Bronze
1b312f562eea0660dd4fd8f0bd453cae,179.9,23.92,76.08,VIP Customer,VIP Loyalty Benefits,12.63,17.15,76.08,Churn Risk Stage,1.0,40157.5,Bronze
1b32a259d74e2cebbcfda6754e39d421,323.97,76.13,23.87,VIP Customer,VIP Loyalty Benefits,39.27,54.01,23.87,Loyal Stage,0.0,1727.0,Silver
1b32a6f793e30aefc6ecff6a8ebe1030,35.0,29.5,70.5,Inactive Customer,Win-Back Campaign,14.88,20.73,70.5,Churn Risk Stage,1.0,24824.5,Bronze
1b347d3fb70074212eea755ab9adf0df,54.0,76.25,23.75,Regular Customer,Regular Marketing,38.33,53.5,23.75,Loyal Stage,0.0,4258.0,Silver
1b34cbc989f331282378969b472d3588,499.99,24.39,75.61,VIP Customer,VIP Loyalty Benefits,14.06,18.19,75.61,Churn Risk Stage,1.0,36297.5,Bronze
1b359b38c83520c3d4a8518ae0a7e304,125.0,33.67,66.33,Inactive Customer,Win-Back Campaign,17.3,23.85,66.33,Declining Stage,1.0,11568.0,Bronze
1b365650796860e67994a7f0d14ae89c,42.9,76.65,23.35,Regular Customer,Regular Marketing,38.48,53.75,23.35,Loyal Stage,0.0,3064.0,Silver
1b379c92f8e4520216fe60950c8007ff,25.99,18.25,81.75,At Risk Customer,Urgent Retention Campaign,9.22,12.83,81.75,Churn Risk Stage,1.0,54730.0,Bronze
1b39562c8fb29621bfc1be1dcfe9e9bb,66.0,21.26,78.74,Inactive Customer,Win-Back Campaign,10.88,15.03,78.74,Churn Risk Stage,1.0,48862.0,Bronze
1b3b0b055ed21f7ce245c233772bb5d4,219.9,14.3,85.7,VIP Customer,VIP Loyalty Benefits,7.97,10.5,85.7,Churn Risk Stage,1.0,60276.0,Bronze
1b3bc43a255fe8b5c910164bc5620549,109.9,25.98,74.02,Inactive Customer,Win-Back Campaign,13.4,18.43,74.02,Churn Risk Stage,1.0,35229.0,Bronze
1b3ca5f1c4db09255e55e10081735224,39.9,28.99,71.01,Inactive Customer,Win-Back Campaign,14.64,20.38,71.01,Churn Risk Stage,1.0,26443.0,Bronze
1b3cd31b2f92e6f83c1af119ff8e3474,0.0,34.26,65.74,Inactive Customer,Win-Back Campaign,17.13,23.98,65.74,Declining Stage,1.0,11008.0,Bronze
1b3e4bf9f46bdf15fbd01de0b081900a,149.9,19.89,80.11,VIP Customer,VIP Loyalty Benefits,10.5,14.26,80.11,Churn Risk Stage,1.0,51026.0,Bronze
1b3f87983f51dc8069dbb2fa88d6303f,59.99,22.34,77.66,Inactive Customer,Win-Back Campaign,11.39,15.77,77.66,Churn Risk Stage,1.0,46789.5,Bronze
1b3fa3451e3b338f4764f21a625aafaa,99.9,25.4,74.6,Inactive Customer,Win-Back Campaign,13.07,18.0,74.6,Churn Risk Stage,1.0,37212.0,Bronze
1b4296364ef61b9e1544fefa67de6d2c,55.0,24.19,75.81,Inactive Customer,Win-Back Campaign,12.3,17.06,75.81,Churn Risk Stage,1.0,40525.5,Bronze
1b44ad46d1ca52f8f36942a092bfe1a9,129.77,33.99,66.01,Inactive Customer,Win-Back Campaign,17.48,24.08,66.01,Declining Stage,1.0,10629.5,Bronze
1b46cbd3b96de421b80ebf96c56093b4,44.9,29.77,70.23,Inactive Customer,Win-Back Campaign,15.05,20.94,70.23,Churn Risk Stage,1.0,23967.5,Bronze
1b471ec7f01bd5bef08e633194f360f4,113.98,20.66,79.34,Inactive Customer,Win-Back Campaign,10.75,14.71,79.34,Churn Risk Stage,1.0,49774.0,Bronze
1b47a1a7857868ac2bf233ddeb649df5,144.99,25.93,74.07,VIP Customer,VIP Loyalty Benefits,13.5,18.47,74.07,Churn Risk Stage,1.0,35035.5,Bronze
1b47d90dcc64ba06f431baa262be1518,14.9,15.18,84.82,At Risk Customer,Urgent Retention Campaign,7.65,10.66,84.82,Churn Risk Stage,1.0,59963.5,Bronze
1b483366c7f95b41addc8e36c8ba820c,81.25,20.2,79.8,Inactive Customer,Win-Back Campaign,10.4,14.32,79.8,Churn Risk Stage,1.0,50863.5,Bronze
1b488d6a0c87d33242faf8d9715d4ff4,9.99,76.08,23.92,Regular Customer,Regular Marketing,38.08,53.28,23.92,Loyal Stage,0.0,5320.0,Silver
1b49bd8407444b8155fc943866a0e645,109.9,22.36,77.64,Inactive Customer,Win-Back Campaign,11.59,15.9,77.64,Churn Risk Stage,1.0,46345.5,Bronze
1b49ce51d99880de7810b867c49a2c6e,90.8,76.16,23.84,Regular Customer,Regular Marketing,38.42,53.52,23.84,Loyal Stage,0.005,4159.0,Silver
1b4a29b662a69713ac6501b2877602ca,19.9,14.78,85.22,At Risk Customer,Urgent Retention Campaign,7.46,10.39,85.22,Churn Risk Stage,1.0,60481.5,Bronze
1b4a777f2e6f3f24c024c533ea46418f,23.4,24.41,75.59,Inactive Customer,Win-Back Campaign,12.29,17.14,75.59,Churn Risk Stage,1.0,40193.5,Bronze
1b4b9046d53507f128e098e88169d1e3,104.0,33.48,66.52,Inactive Customer,Win-Back Campaign,17.13,23.67,66.52,Declining Stage,1.0,12266.0,Bronze
1b4de623bd547e01a75a3314a658b01e,194.9,12.14,87.86,VIP Customer,VIP Loyalty Benefits,6.8,8.94,87.86,Churn Risk Stage,1.0,63655.0,Bronze
1b4df9eac3b620a7edbbd5e0ff34b7d4,0.0,33.58,66.42,Inactive Customer,Win-Back Campaign,16.79,23.51,66.42,Declining Stage,1.0,12889.0,Bronze
1b4f9a1919551dbf3bb3d0151557ad73,139.98,76.38,23.62,VIP Customer,VIP Loyalty Benefits,38.71,53.78,23.62,Loyal Stage,0.0,2907.0,Silver
1b51af3c9a3ff91fe4c5b90d4aa47154,89.9,21.92,78.08,Inactive Customer,Win-Back Campaign,11.29,15.54,78.08,Churn Risk Stage,1.0,47478.0,Bronze
1b51dc88a783a437b7ab446fb12b4d23,59.9,10.8,89.2,At Risk Customer,Urgent Retention Campaign,5.62,7.69,89.2,Churn Risk Stage,1.0,65636.0,Bronze
1b51e96350d407160fd2d2449c59ecf8,0.0,16.09,83.91,At Risk Customer,Urgent Retention Campaign,8.04,11.26,83.91,Churn Risk Stage,1.0,58692.5,Bronze
1b51f325ac40520a9131e2cc8158d97d,52.0,31.02,68.98,Inactive Customer,Win-Back Campaign,15.7,21.83,68.98,Declining Stage,1.0,20038.0,Bronze
1b535bdd0263b5ce92aeee085a4da8bd,0.0,32.65,67.35,Inactive Customer,Win-Back Campaign,16.32,22.85,67.35,Declining Stage,1.0,15185.5,Bronze
1b53b79fadf8ca4e24e013b575e7dfd6,159.8,32.32,67.68,VIP Customer,VIP Loyalty Benefits,16.75,22.98,67.68,Declining Stage,1.0,14744.0,Bronze
1b541100aec8ba1888e7ac989e25c558,0.0,18.32,81.68,At Risk Customer,Urgent Retention Campaign,9.16,12.82,81.68,Churn Risk Stage,1.0,54758.5,Bronze
1b542f810484d8c042aed33a7c61a218,36.9,29.39,70.61,Inactive Customer,Win-Back Campaign,14.83,20.65,70.61,Churn Risk Stage,1.0,25137.5,Bronze
1b547f8eeea20e082f1230c912937518,0.0,19.61,80.39,At Risk Customer,Urgent Retention Campaign,9.8,13.72,80.39,Churn Risk Stage,1.0,52457.5,Bronze
1b5720c7b0ee7183c2eafe3dba65111b,28.99,21.36,78.64,Inactive Customer,Win-Back Campaign,10.79,15.02,78.64,Churn Risk Stage,1.0,48888.5,Bronze
1b57430a63894115bb988c1ecb2c676f,139.9,17.7,82.3,VIP Customer,VIP Loyalty Benefits,9.37,12.7,82.3,Churn Risk Stage,1.0,55102.5,Bronze
