customer_unique_id,CLTV,Customer_Health_Index,Dynamic_Risk_Score,Customer_Persona,Next_Best_Action,Customer_Influence_Score,Strategic_Value_Score,Retention_Priority_Score,Lifecycle_Stage,Recommended_Campaign,Retention_Campaign
4273dbec5f99bbe7fe4003282a48c0be,65.0,29.49,70.51,Inactive Customer,Win-Back Campaign,14.99,20.79,70.51,Churn Risk Stage,Win Back Campaign,Special Discount Offer
4274b716c07a8621a48c2ba4b01c5df9,45.99,23.1,76.9,Inactive Customer,Win-Back Campaign,11.72,16.27,76.9,Churn Risk Stage,Win Back Campaign,Special Discount Offer
4274c9d2313a7fbac9703456d8a788f3,139.99,26.86,73.14,VIP Customer,VIP Loyalty Benefits,13.95,19.11,73.14,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
427525f6f5aee13983a2a1ad80d9e920,97.9,11.79,88.21,At Risk Customer,Urgent Retention Campaign,6.26,8.47,88.21,Churn Risk Stage,Retention Campaign,Special Discount Offer
42779538173a32e16270a30221b35c74,205.0,16.71,83.29,VIP Customer,VIP Loyalty Benefits,9.12,12.16,83.29,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
427875bf8724c73f0209b1fea4e209d8,467.0,13.89,86.11,VIP Customer,VIP Loyalty Benefits,8.68,10.76,86.11,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
4279dc495a38ef8fb0ea0a9201c6ee30,0.0,19.15,80.85,At Risk Customer,Urgent Retention Campaign,9.57,13.4,80.85,Churn Risk Stage,Retention Campaign,Special Discount Offer
427be1ae47bac17e53cd13061534a4e0,91.8,28.75,71.25,Inactive Customer,Win-Back Campaign,14.72,20.33,71.25,Churn Risk Stage,Win Back Campaign,Special Discount Offer
427c1afb29a173e377616eb612718d6d,69.0,24.47,75.53,Inactive Customer,Win-Back Campaign,12.49,17.28,75.53,Churn Risk Stage,Win Back Campaign,Special Discount Offer
427ea138e3dde71c2c80ff9fcf27e398,69.99,20.75,79.25,Inactive Customer,Win-Back Campaign,10.64,14.68,79.25,Churn Risk Stage,Win Back Campaign,Special Discount Offer
428039d3de9f89d741847ebc5ad02069,179.0,27.28,72.72,VIP Customer,VIP Loyalty Benefits,14.31,19.5,72.72,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
4281abcc0b76d02e8589776ce62ac0f2,211.0,26.81,73.19,VIP Customer,VIP Loyalty Benefits,14.19,19.24,73.19,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
4282c18c99da50681a4be25df51c5c3c,69.9,20.8,79.2,Inactive Customer,Win-Back Campaign,10.66,14.72,79.2,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42845e82cb6f10da2c4c8df163635a63,39.99,8.55,91.45,At Risk Customer,Urgent Retention Campaign,4.42,6.07,91.45,Churn Risk Stage,Retention Campaign,Special Discount Offer
4284e178d8b7b5653701d00d1ae8fd05,79.0,25.42,74.58,Inactive Customer,Win-Back Campaign,13.0,17.97,74.58,Churn Risk Stage,Win Back Campaign,Special Discount Offer
428500ebef8dbc008de191d598942b47,69.9,12.11,87.89,At Risk Customer,Urgent Retention Campaign,6.32,8.64,87.89,Churn Risk Stage,Retention Campaign,Special Discount Offer
428584fa93069fef06470c13c4976e81,161.99,16.7,83.3,VIP Customer,VIP Loyalty Benefits,8.95,12.05,83.3,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
4288386cc177e8d8514a2fc1ccfbf2a5,369.9,11.99,88.01,VIP Customer,VIP Loyalty Benefits,7.37,9.22,88.01,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
4288ebe93d39f455e4c498659593c5ff,0.0,17.9,82.1,At Risk Customer,Urgent Retention Campaign,8.95,12.53,82.1,Churn Risk Stage,Retention Campaign,Special Discount Offer
428a648759c323cbcd1daf533ad1a0ee,52.64,20.26,79.74,Inactive Customer,Win-Back Campaign,10.33,14.3,79.74,Churn Risk Stage,Win Back Campaign,Special Discount Offer
428a8ca5e5ad2bff54515b8e868d3381,89.99,16.59,83.41,At Risk Customer,Urgent Retention Campaign,8.63,11.81,83.41,Churn Risk Stage,Retention Campaign,Special Discount Offer
428cd6d84d62e171bfd2cf805d163aa0,51.97,29.68,70.32,Inactive Customer,Win-Back Campaign,15.03,20.89,70.32,Churn Risk Stage,Win Back Campaign,Special Discount Offer
428f23ed853b49c314e54eedc7c0d251,29.9,14.33,85.67,At Risk Customer,Urgent Retention Campaign,7.28,10.1,85.67,Churn Risk Stage,Retention Campaign,Special Discount Offer
428f4d2caf77956d3a33c5f876d81b41,113.0,23.82,76.18,Inactive Customer,Win-Back Campaign,12.33,16.93,76.18,Churn Risk Stage,Win Back Campaign,Special Discount Offer
429033ee746368b1bdeadc210a9a165a,79.9,18.07,81.93,At Risk Customer,Urgent Retention Campaign,9.33,12.83,81.93,Churn Risk Stage,Retention Campaign,Special Discount Offer
42912d3b8d053263270299ad59af16af,69.8,27.53,72.47,Inactive Customer,Win-Back Campaign,14.02,19.42,72.47,Churn Risk Stage,Win Back Campaign,Special Discount Offer
4293ac5e626b5b11871f541c0ef52196,0.0,22.98,77.02,Inactive Customer,Win-Back Campaign,11.49,16.09,77.02,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42941122a51217f5655ea959b31ef18b,0.0,8.85,91.15,At Risk Customer,Urgent Retention Campaign,4.42,6.19,91.15,Churn Risk Stage,Retention Campaign,Special Discount Offer
4297601e222fb22f81e6fa0cb596c4e7,0.0,26.44,73.56,Inactive Customer,Win-Back Campaign,13.22,18.51,73.56,Churn Risk Stage,Win Back Campaign,Special Discount Offer
429aa6a2cc43f9bdd7c7e82c2bdbc80c,0.0,28.51,71.49,Inactive Customer,Win-Back Campaign,14.26,19.96,71.49,Churn Risk Stage,Win Back Campaign,Special Discount Offer
429b70f67d8406d6c0779b6e16f5ca52,139.9,19.92,80.08,VIP Customer,VIP Loyalty Benefits,10.48,14.26,80.08,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
429de3d8004cbe46652a0e069fc545e3,24.99,26.27,73.73,Inactive Customer,Win-Back Campaign,13.23,18.45,73.73,Churn Risk Stage,Win Back Campaign,Special Discount Offer
429e518ce8df99be0112d0a03be13c15,0.0,23.18,76.82,Inactive Customer,Win-Back Campaign,11.59,16.23,76.82,Churn Risk Stage,Win Back Campaign,Special Discount Offer
429fbed971f52697e9bd392d94787bc7,28.5,25.29,74.71,Inactive Customer,Win-Back Campaign,12.75,17.77,74.71,Churn Risk Stage,Win Back Campaign,Special Discount Offer
429fbf4ee20691b0ae84c84c3ebc6897,0.0,9.32,90.68,At Risk Customer,Urgent Retention Campaign,4.66,6.52,90.68,Churn Risk Stage,Retention Campaign,Special Discount Offer
42a2c164877a24a321720fe7bb31c1a1,49.99,22.27,77.73,Inactive Customer,Win-Back Campaign,11.32,15.7,77.73,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42a32de77a81d7864ea2f5cf3a6df9ec,89.9,27.25,72.75,Inactive Customer,Win-Back Campaign,13.96,19.28,72.75,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42a3d307922e0b693e68b929f6661c4b,0.0,23.03,76.97,Inactive Customer,Win-Back Campaign,11.52,16.12,76.97,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42a50908174bc720973c447ceee27d42,329.9,28.74,71.26,VIP Customer,VIP Loyalty Benefits,15.6,20.86,71.26,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42a77730018e7728b57b2b1f7369998d,89.8,9.71,90.29,At Risk Customer,Urgent Retention Campaign,5.19,7.0,90.29,Churn Risk Stage,Retention Campaign,Special Discount Offer
42a9d0fbd357ef5071fe1bc635f0e0b3,0.0,19.66,80.34,At Risk Customer,Urgent Retention Campaign,9.83,13.76,80.34,Churn Risk Stage,Retention Campaign,Special Discount Offer
42ae425e8f3501d833c5deb1056bbe41,44.9,14.4,85.6,At Risk Customer,Urgent Retention Campaign,7.37,10.18,85.6,Churn Risk Stage,Retention Campaign,Special Discount Offer
42af2a3708bad9dd1125cbe504af770b,16.9,16.12,83.88,At Risk Customer,Urgent Retention Campaign,8.12,11.32,83.88,Churn Risk Stage,Retention Campaign,Special Discount Offer
42b160d9091c9002e82514d613cc80c4,14.7,27.6,72.4,Inactive Customer,Win-Back Campaign,13.85,19.35,72.4,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42b638e50b361535a6e3a20a7eb93be6,110.9,28.78,71.22,Inactive Customer,Win-Back Campaign,14.8,20.39,71.22,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42b8f94c2493b091c315ba386440b734,174.9,25.77,74.23,VIP Customer,VIP Loyalty Benefits,13.54,18.43,74.23,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42bb190d26c930a9e7488bf0abbe87ff,89.9,28.91,71.09,Inactive Customer,Win-Back Campaign,14.79,20.44,71.09,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42bbc97b0a17f7b6a2b378d7abb245ba,0.0,21.16,78.84,Inactive Customer,Win-Back Campaign,10.58,14.81,78.84,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42bd11eab7631f93159c55cb7289c8c2,125.0,24.92,75.08,Inactive Customer,Win-Back Campaign,12.93,17.73,75.08,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42bd33006febd2e5a3a5eb0feed6b7d5,56.61,14.16,85.84,At Risk Customer,Urgent Retention Campaign,7.29,10.04,85.84,Churn Risk Stage,Retention Campaign,Special Discount Offer
42befda568ea0df110b6cec63c233bea,386.0,29.76,70.24,VIP Customer,VIP Loyalty Benefits,16.32,21.7,70.24,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42c1d5e7589f17e8a28570c052c8e60e,34.9,23.24,76.76,Inactive Customer,Win-Back Campaign,11.75,16.35,76.76,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42c1e09252e30cd3a6be7edb9ae58b8c,0.0,27.01,72.99,Inactive Customer,Win-Back Campaign,13.5,18.9,72.99,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42c3440d6152a082d122b21ae37fcbee,439.0,17.47,82.53,VIP Customer,VIP Loyalty Benefits,10.37,13.21,82.53,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42c3f6b926a5c457bbd69df07a2da8df,155.99,24.4,75.6,VIP Customer,VIP Loyalty Benefits,12.78,17.43,75.6,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42c48734de8c368e46b2c1f21101148e,42.0,9.63,90.37,At Risk Customer,Urgent Retention Campaign,4.97,6.83,90.37,Churn Risk Stage,Retention Campaign,Special Discount Offer
42c5e4277ac298f839fd4e857ac37873,44.5,23.09,76.91,Inactive Customer,Win-Back Campaign,11.71,16.26,76.91,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42c81f944761257c8df3b028e6b738cd,67.9,13.3,86.7,At Risk Customer,Urgent Retention Campaign,6.9,9.46,86.7,Churn Risk Stage,Retention Campaign,Special Discount Offer
42c8ccbe558d063718d19cff01505af9,235.99,15.88,84.12,VIP Customer,VIP Loyalty Benefits,8.82,11.64,84.12,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42c933d49eb9dfdf9db525156e9aa506,38.0,25.93,74.07,Inactive Customer,Win-Back Campaign,13.11,18.24,74.07,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42c96a490485d6559935a102ede6b1c2,96.9,21.05,78.95,Inactive Customer,Win-Back Campaign,10.89,14.95,78.95,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42cb8b978da377b095a349d95935f4e5,0.0,29.5,70.5,Inactive Customer,Win-Back Campaign,14.75,20.65,70.5,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42cc1559fd951404d8b26d4109d7e5eb,143.8,20.29,79.71,VIP Customer,VIP Loyalty Benefits,10.68,14.52,79.71,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42ccb64a8249790bfbf885c6efc1cb40,42.0,9.95,90.05,At Risk Customer,Urgent Retention Campaign,5.13,7.06,90.05,Churn Risk Stage,Retention Campaign,Special Discount Offer
42cf0291d47b6ff1550936fc9641ea04,0.0,27.22,72.78,Inactive Customer,Win-Back Campaign,13.61,19.05,72.78,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42cf3a7b1d977080526b6af130c0d7be,0.0,23.6,76.4,Inactive Customer,Win-Back Campaign,11.8,16.52,76.4,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42d065c4f84791db1e9e6241922968cf,88.0,27.71,72.29,Inactive Customer,Win-Back Campaign,14.18,19.59,72.29,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42d07f9538ceca728bff607681d046c0,194.0,27.14,72.86,VIP Customer,VIP Loyalty Benefits,14.29,19.43,72.86,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42d0a60607331e84158aff7f42a08b4c,56.99,12.86,87.14,At Risk Customer,Urgent Retention Campaign,6.64,9.13,87.14,Churn Risk Stage,Retention Campaign,Special Discount Offer
42d2b957a53f0240c81dee35a2463059,45.9,25.22,74.78,Inactive Customer,Win-Back Campaign,12.78,17.76,74.78,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42d4b5e6d2f9da97b44d05e51da41e8c,0.0,19.25,80.75,At Risk Customer,Urgent Retention Campaign,9.62,13.47,80.75,Churn Risk Stage,Retention Campaign,Special Discount Offer
42d60475f8cf01c632ca7a63f9c5ffee,39.8,26.71,73.29,Inactive Customer,Win-Back Campaign,13.5,18.78,73.29,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42d60bb3c54032d55573adc4c2e694c6,106.9,16.1,83.9,At Risk Customer,Urgent Retention Campaign,8.45,11.51,83.9,Churn Risk Stage,Retention Campaign,Special Discount Offer
42da0739a6857f4543ed0d46339ab748,159.99,28.91,71.09,VIP Customer,VIP Loyalty Benefits,15.05,20.59,71.09,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42daed543c3d0dc96eb236e24c20394d,72.9,10.98,89.02,At Risk Customer,Urgent Retention Campaign,5.76,7.85,89.02,Churn Risk Stage,Retention Campaign,Special Discount Offer
42ded8c28b329a7b6e465aa5abc884b8,54.9,16.23,83.77,At Risk Customer,Urgent Retention Campaign,8.32,11.48,83.77,Churn Risk Stage,Retention Campaign,Special Discount Offer
42df399104cb9e5e0f515284172de411,131.99,29.85,70.15,Inactive Customer,Win-Back Campaign,15.42,21.19,70.15,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42e06805277fa3d3c23e21f28b154331,0.0,27.27,72.73,Inactive Customer,Win-Back Campaign,13.64,19.09,72.73,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42e26c55be92611e544a2c2a8785649b,196.99,21.2,78.8,VIP Customer,VIP Loyalty Benefits,11.33,15.28,78.8,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42e3510968b9442349d383ea0c98ccac,0.0,29.86,70.14,Inactive Customer,Win-Back Campaign,14.93,20.9,70.14,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42e35f263bfc894dd0d9a3114c608b9f,99.0,22.3,77.7,Inactive Customer,Win-Back Campaign,11.52,15.83,77.7,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42e839cab098ef782fd83d6c5b391049,1048.0,20.24,79.76,VIP Customer,VIP Loyalty Benefits,14.02,16.51,79.76,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42ea4f3c7910b52e6c81ced63b335289,0.0,23.03,76.97,Inactive Customer,Win-Back Campaign,11.52,16.12,76.97,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42ea819a53be93df8475ffc757272bdd,328.68,18.65,81.35,VIP Customer,VIP Loyalty Benefits,10.55,13.79,81.35,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42ea884062c187dd8836a46af512c7a3,39.99,28.94,71.06,Inactive Customer,Win-Back Campaign,14.62,20.35,71.06,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42eb4b252cf009833925182d6941f69d,40.0,21.84,78.16,Inactive Customer,Win-Back Campaign,11.07,15.38,78.16,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42ec23281be69bee5dcc78d687e4a416,45.9,10.47,89.53,At Risk Customer,Urgent Retention Campaign,5.41,7.43,89.53,Churn Risk Stage,Retention Campaign,Special Discount Offer
42ed99c63104872f8fcc48883f338d56,99.0,23.74,76.26,Inactive Customer,Win-Back Campaign,12.24,16.84,76.26,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42f0fb0731358be76b7519f9970b0c96,149.0,26.09,73.91,VIP Customer,VIP Loyalty Benefits,13.6,18.6,73.91,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42f135a00af80ade6102731efbc0703e,61.9,21.46,78.54,Inactive Customer,Win-Back Campaign,10.96,15.16,78.54,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42f14faf1f85221dec212b9134a0e72f,59.9,26.38,73.62,Inactive Customer,Win-Back Campaign,13.41,18.6,73.62,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42f214e3717b343664b63b944fff6935,56.99,28.28,71.72,Inactive Customer,Win-Back Campaign,14.35,19.92,71.72,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42f240a54bdc815fbf1478d97fe12f24,349.9,27.32,72.68,VIP Customer,VIP Loyalty Benefits,14.96,19.9,72.68,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42f2905be3d1eda4739b33e5e962b7f3,39.99,25.98,74.02,Inactive Customer,Win-Back Campaign,13.14,18.28,74.02,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42f48f56c6cc721d68078cb17a4fc925,79.2,29.87,70.13,Inactive Customer,Win-Back Campaign,15.23,21.09,70.13,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42f4968985f42ab8bb656fc5d9b5967a,799.99,20.49,79.51,VIP Customer,VIP Loyalty Benefits,13.22,16.13,79.51,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42f763553e8eb33e42285008080c2b63,61.0,23.07,76.93,Inactive Customer,Win-Back Campaign,11.76,16.28,76.93,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42f791f74ef1f0e1befd3eb3f117c8c2,0.0,22.1,77.9,Inactive Customer,Win-Back Campaign,11.05,15.47,77.9,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42f7f650a6dc98f25a476d34c768d3bc,167.98,25.92,74.08,VIP Customer,VIP Loyalty Benefits,13.58,18.52,74.08,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
42f80af2e6c585667e4eb416859ae153,89.18,26.26,73.74,Inactive Customer,Win-Back Campaign,13.46,18.58,73.74,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42f80def72776edda09691cbed45ddd3,59.99,25.6,74.4,Inactive Customer,Win-Back Campaign,13.02,18.05,74.4,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42fb2e9f7ed5a626f30bf47b1301d07f,38.89,20.29,79.71,Inactive Customer,Win-Back Campaign,10.29,14.29,79.71,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42fd12f5f45365b108b1d4b2dd6a22cc,39.5,28.0,72.0,Inactive Customer,Win-Back Campaign,14.15,19.69,72.0,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42fec8a8a32ceb3ba315849d6fffb9b8,13.65,25.53,74.47,Inactive Customer,Win-Back Campaign,12.82,17.9,74.47,Churn Risk Stage,Win Back Campaign,Special Discount Offer
42ff92d7d6605bf30aefbd6a17ff7c9d,169.9,11.32,88.68,VIP Customer,VIP Loyalty Benefits,6.29,8.3,88.68,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
430205ab3bd4700f1934a49b0f6c610e,179.9,19.21,80.79,VIP Customer,VIP Loyalty Benefits,10.27,13.85,80.79,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
43021aab9a83c6dbbb1fe59ea3bd690d,775.0,18.23,81.77,VIP Customer,VIP Loyalty Benefits,12.0,14.49,81.77,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
4303c00683ac57c8470afbf87ed8d816,0.0,23.13,76.87,Inactive Customer,Win-Back Campaign,11.56,16.19,76.87,Churn Risk Stage,Win Back Campaign,Special Discount Offer
43051c541ee600fe5643765e86d1f2cc,139.9,18.68,81.32,VIP Customer,VIP Loyalty Benefits,9.86,13.39,81.32,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
430772cb69bcbe21e7c455dab65025a6,99.98,23.43,76.57,Inactive Customer,Win-Back Campaign,12.09,16.63,76.57,Churn Risk Stage,Win Back Campaign,Special Discount Offer
4307ca57b237ef2790e2a99ebcf3c7db,296.78000000000003,27.3,72.7,VIP Customer,VIP Loyalty Benefits,14.75,19.77,72.7,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
43088e9ae1468ae7f8f6bd222b6a7329,89.9,14.21,85.79,At Risk Customer,Urgent Retention Campaign,7.44,10.15,85.79,Churn Risk Stage,Retention Campaign,Special Discount Offer
43098516e4db2a2b193bbccc0086b3f5,209.0,19.56,80.44,VIP Customer,VIP Loyalty Benefits,10.56,14.16,80.44,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
430a7c17e079570adf0b57311e500a5c,99.99,16.71,83.29,At Risk Customer,Urgent Retention Campaign,8.73,11.92,83.29,Churn Risk Stage,Retention Campaign,Special Discount Offer
430aa07102022a3a0c84bf3a9d6a9961,269.99,20.74,79.26,VIP Customer,VIP Loyalty Benefits,11.37,15.12,79.26,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
430cc1365df7acdf3e62dab6febce102,166.0,9.72,90.28,VIP Customer,VIP Loyalty Benefits,5.48,7.18,90.28,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
430ce1ecb4ed1f869b148c20fe92a817,144.99,23.45,76.55,VIP Customer,VIP Loyalty Benefits,12.26,16.74,76.55,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
430e6e24b7e95282f6e8fb4299a63082,349.9,7.5,92.5,VIP Customer,VIP Loyalty Benefits,5.05,6.03,92.5,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
430ef4ee3f3cb4e803494f31eab27af5,205.0,16.5,83.5,VIP Customer,VIP Loyalty Benefits,9.01,12.01,83.5,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
43103ed378c67d1df45d3028173f68f7,0.0,23.86,76.14,Inactive Customer,Win-Back Campaign,11.93,16.7,76.14,Churn Risk Stage,Win Back Campaign,Special Discount Offer
4311c3444d110af4d6e59fa7e02c6876,66.82,11.59,88.41,At Risk Customer,Urgent Retention Campaign,6.04,8.26,88.41,Churn Risk Stage,Retention Campaign,Special Discount Offer
43128f4462af59091a28f9141a3ee7ba,1318.9,13.24,86.76,VIP Customer,VIP Loyalty Benefits,11.53,12.21,86.76,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
4313fa5484249473621c67c84fd0af94,0.0,29.7,70.3,Inactive Customer,Win-Back Campaign,14.85,20.79,70.3,Churn Risk Stage,Win Back Campaign,Special Discount Offer
4316fe2abe8f1df64b6b849823c57b49,68.0,24.94,75.06,Inactive Customer,Win-Back Campaign,12.72,17.61,75.06,Churn Risk Stage,Win Back Campaign,Special Discount Offer
43185a1a76407c7655e72fe79464970e,44.9,25.78,74.22,Inactive Customer,Win-Back Campaign,13.06,18.15,74.22,Churn Risk Stage,Win Back Campaign,Special Discount Offer
